time,open,high,low,close,tick_volume,spread,real_volume
2026-08-11 08:15:00,159.2,159.209,159.184,159.191,228,3,0
2026-08-11 08:20:00,159.191,159.209,159.191,159.201,220,3,0
2026-08-11 08:25:00,159.202,159.206,159.186,159.186,221,3,0
2026-08-11 08:30:00,159.186,159.194,159.155,159.184,319,3,0
2026-08-11 08:35:00,159.184,159.207,159.183,159.185,225,3,0
2026-08-11 08:40:00,159.185,159.185,159.152,159.159,215,3,0
2026-08-11 08:45:00,159.16,159.181,159.159,159.18,169,3,0
2026-08-11 08:50:00,159.18,159.23,159.18,159.224,268,3,0
2026-08-11 08:55:00,159.224,159.23,159.199,159.203,335,3,0
2026-08-11 09:00:00,159.203,159.208,159.179,159.196,421,3,0
2026-08-11 09:05:00,159.194,159.217,159.193,159.202,271,3,0
2026-08-11 09:10:00,159.202,159.232,159.2,159.22,468,3,0
2026-08-11 09:15:00,159.22,159.236,159.196,159.229,361,3,0
2026-08-11 09:20:00,159.229,159.24,159.207,159.221,343,3,0
2026-08-11 09:25:00,159.221,159.225,159.207,159.218,312,3,0
2026-08-11 09:30:00,159.219,159.243,159.218,159.229,277,3,0
2026-08-11 09:35:00,159.229,159.241,159.218,159.224,217,3,0
2026-08-11 09:40:00,159.224,159.226,159.185,159.224,500,3,0
2026-08-11 09:45:00,159.224,159.225,159.218,159.224,340,3,0
2026-08-11 09:50:00,159.224,159.233,159.217,159.223,303,3,0
2026-08-11 09:55:00,159.223,159.223,159.2,159.212,316,3,0
2026-08-11 10:00:00,159.213,159.31,159.204,159.276,557,3,0
2026-08-11 10:05:00,159.276,159.303,159.258,159.302,344,3,0
2026-08-11 10:10:00,159.302,159.324,159.287,159.296,267,3,0
2026-08-11 10:15:00,159.296,159.311,159.283,159.302,344,3,0
2026-08-11 10:20:00,159.302,159.313,159.287,159.288,309,3,0
2026-08-11 10:25:00,159.288,159.294,159.26,159.271,286,3,0
2026-08-11 10:30:00,159.271,159.293,159.269,159.276,276,3,0
2026-08-11 10:35:00,159.276,159.286,159.269,159.285,208,3,0
2026-08-11 10:40:00,159.285,159.326,159.285,159.315,322,3,0
2026-08-11 10:45:00,159.314,159.338,159.303,159.305,305,3,0
2026-08-11 10:50:00,159.305,159.33,159.296,159.322,301,3,0
2026-08-11 10:55:00,159.322,159.378,159.319,159.363,350,3,0
2026-08-11 11:00:00,159.363,159.364,159.316,159.333,396,3,0
2026-08-11 11:05:00,159.333,159.35,159.332,159.343,257,3,0
2026-08-11 11:10:00,159.343,159.358,159.339,159.351,260,3,0
2026-08-11 11:15:00,159.351,159.357,159.327,159.337,257,3,0
2026-08-11 11:20:00,159.337,159.345,159.314,159.319,267,3,0
2026-08-11 11:25:00,159.319,159.329,159.29,159.296,335,3,0
2026-08-11 11:30:00,159.295,159.308,159.28,159.296,317,3,0
2026-08-11 11:35:00,159.296,159.313,159.293,159.307,230,3,0
2026-08-11 11:40:00,159.307,159.311,159.299,159.309,164,3,0
2026-08-11 11:45:00,159.309,159.336,159.309,159.332,304,3,0
2026-08-11 11:50:00,159.332,159.358,159.33,159.349,302,3,0
2026-08-11 11:55:00,159.349,159.37,159.33,159.355,267,3,0
2026-08-11 12:00:00,159.355,159.387,159.341,159.342,350,3,0
2026-08-11 12:05:00,159.342,159.382,159.342,159.375,220,3,0
2026-08-11 12:10:00,159.375,159.378,159.353,159.362,277,3,0
2026-08-11 12:15:00,159.363,159.368,159.327,159.347,337,3,0
2026-08-11 12:20:00,159.347,159.358,159.34,159.346,212,3,0
2026-08-11 12:25:00,159.346,159.35,159.33,159.332,280,3,0
