time,open,high,low,close,tick_volume,spread,real_volume
2026-07-07 17:35:00,161.935,161.959,161.926,161.935,368,3,0
2026-07-07 17:40:00,161.935,161.943,161.9,161.9,357,3,0
2026-07-07 17:45:00,161.899,161.903,161.868,161.887,436,3,0
2026-07-07 17:50:00,161.886,161.89,161.858,161.875,495,3,0
2026-07-07 17:55:00,161.875,161.974,161.872,161.913,1326,3,0
2026-07-07 18:00:00,161.914,161.944,161.895,161.924,807,3,0
2026-07-07 18:05:00,161.924,161.926,161.884,161.896,419,3,0
2026-07-07 18:10:00,161.897,161.924,161.896,161.899,339,3,0
2026-07-07 18:15:00,161.899,161.919,161.892,161.896,325,3,0
2026-07-07 18:20:00,161.896,161.914,161.894,161.911,282,3,0
2026-07-07 18:25:00,161.91,161.921,161.894,161.895,275,3,0
2026-07-07 18:30:00,161.895,161.925,161.89,161.914,486,3,0
2026-07-07 18:35:00,161.913,161.917,161.899,161.904,196,3,0
2026-07-07 18:40:00,161.902,161.905,161.857,161.877,300,3,0
2026-07-07 18:45:00,161.877,161.904,161.874,161.904,338,3,0
2026-07-07 18:50:00,161.904,161.931,161.897,161.929,243,3,0
2026-07-07 18:55:00,161.93,161.946,161.905,161.912,340,3,0
2026-07-07 19:00:00,161.913,161.917,161.895,161.9,301,3,0
2026-07-07 19:05:00,161.901,161.908,161.885,161.885,227,3,0
2026-07-07 19:10:00,161.888,161.903,161.869,161.892,245,3,0
2026-07-07 19:15:00,161.893,161.922,161.892,161.91,234,3,0
2026-07-07 19:20:00,161.91,161.931,161.905,161.927,271,3,0
2026-07-07 19:25:00,161.926,161.93,161.918,161.919,113,3,0
2026-07-07 19:30:00,161.919,161.931,161.918,161.931,288,3,0
2026-07-07 19:35:00,161.929,161.955,161.924,161.955,252,3,0
2026-07-07 19:40:00,161.955,161.958,161.93,161.931,192,3,0
2026-07-07 19:45:00,161.931,161.935,161.909,161.909,171,3,0
2026-07-07 19:50:00,161.908,161.942,161.908,161.942,169,3,0
2026-07-07 19:55:00,161.943,161.955,161.928,161.936,290,3,0
2026-07-07 20:00:00,161.937,161.944,161.905,161.915,265,3,0
2026-07-07 20:05:00,161.915,161.916,161.885,161.897,221,3,0
2026-07-07 20:10:00,161.897,161.92,161.897,161.916,174,3,0
2026-07-07 20:15:00,161.917,161.93,161.912,161.924,241,3,0
2026-07-07 20:20:00,161.924,161.928,161.915,161.918,183,3,0
2026-07-07 20:25:00,161.918,161.941,161.916,161.935,202,3,0
2026-07-07 20:30:00,161.935,161.936,161.918,161.928,127,3,0
2026-07-07 20:35:00,161.927,161.931,161.899,161.903,170,3,0
2026-07-07 20:40:00,161.903,161.915,161.9,161.904,168,3,0
2026-07-07 20:45:00,161.904,161.916,161.901,161.905,132,3,0
2026-07-07 20:50:00,161.905,161.906,161.88,161.89,156,3,0
2026-07-07 20:55:00,161.89,161.892,161.879,161.892,145,3,0
2026-07-07 21:00:00,161.892,161.914,161.89,161.907,205,3,0
2026-07-07 21:05:00,161.906,161.914,161.9,161.902,120,3,0
2026-07-07 21:10:00,161.901,161.91,161.89,161.896,157,3,0
2026-07-07 21:15:00,161.896,161.898,161.886,161.888,95,3,0
2026-07-07 21:20:00,161.888,161.89,161.875,161.88,103,3,0
2026-07-07 21:25:00,161.879,161.891,161.876,161.891,171,3,0
2026-07-07 21:30:00,161.891,161.903,161.87,161.874,305,3,0
2026-07-07 21:35:00,161.874,161.874,161.859,161.865,190,3,0
2026-07-07 21:40:00,161.865,161.876,161.861,161.861,159,3,0
2026-07-07 21:45:00,161.861,161.921,161.859,161.892,345,3,0
2026-07-07 21:50:00,161.892,161.968,161.887,161.959,656,3,0
2026-07-07 21:55:00,161.958,161.971,161.902,161.933,721,3,0
2026-07-07 22:00:00,161.932,161.995,161.932,161.99,500,3,0
2026-07-07 22:05:00,161.99,162.043,161.99,162.039,469,4,0
2026-07-07 22:10:00,162.039,162.09,162.03,162.088,381,4,0
2026-07-07 22:15:00,162.088,162.136,162.086,162.086,666,4,0
2026-07-07 22:20:00,162.086,162.101,162.066,162.094,539,4,0
2026-07-07 22:25:00,162.094,162.109,162.085,162.094,402,4,0
2026-07-07 22:30:00,162.094,162.095,162.034,162.037,448,4,0
2026-07-07 22:35:00,162.037,162.054,162.025,162.053,378,4,0
2026-07-07 22:40:00,162.054,162.067,162.046,162.067,275,4,0
2026-07-07 22:45:00,162.067,162.084,162.053,162.073,302,4,0
2026-07-07 22:50:00,162.073,162.073,162.05,162.053,269,4,0
2026-07-07 22:55:00,162.054,162.086,162.052,162.075,358,4,0
2026-07-07 23:00:00,162.073,162.088,162.051,162.058,320,4,0
2026-07-07 23:05:00,162.059,162.088,162.057,162.086,97,4,0
2026-07-07 23:10:00,162.086,162.103,162.086,162.099,89,4,0
2026-07-07 23:15:00,162.099,162.104,162.088,162.096,125,4,0
2026-07-07 23:20:00,162.095,162.1,162.086,162.089,67,4,0
2026-07-07 23:25:00,162.089,162.089,162.064,162.077,119,4,0
2026-07-07 23:30:00,162.077,162.094,162.072,162.091,128,4,0
2026-07-07 23:35:00,162.091,162.103,162.085,162.091,86,4,0
2026-07-07 23:40:00,162.091,162.098,162.088,162.095,98,4,0
